itemName,url 
百花盛放[全],http://cl.koco.pw/htm_data/20/1410/1245900.html
花满楼超长篇(更新完),http://cl.koco.pw/htm_data/20/1404/1051119.html
丹药大亨（960章完结）,http://cl.koco.pw/htm_data/20/1404/1070584.html
《杨野的禁脔系列》（1-7集5节+外传全）（28楼，已完结）,http://cl.koco.pw/htm_data/20/1404/1070459.html
浪蝶偷香（二十四回更新完）,http://cl.koco.pw/htm_data/20/1404/1093809.html
征服神奇女侠（第一册+第二册完）,http://cl.koco.pw/htm_data/20/1404/1078553.html
幸福家庭,http://cl.koco.pw/htm_data/20/1404/1071231.html
激情公交车,http://cl.koco.pw/htm_data/20/1707/2508816.html
江左梅郎，豈能無後？ （完） 作者：想曹醫生,http://cl.koco.pw/htm_data/20/1707/2508232.html
从清纯处子到娇媚小母犬,http://cl.koco.pw/htm_data/20/1707/2507591.html
上了一个漂亮的客户,http://cl.koco.pw/htm_data/20/1707/2507209.html
酒吧里的一次邂逅,http://cl.koco.pw/htm_data/20/1707/2504498.html
小二代享受白皙美肉,http://cl.koco.pw/htm_data/20/1707/2503365.html
替身(全书完),http://cl.koco.pw/htm_data/20/1408/1152724.html
绳师  (1-270)  [全本完],http://cl.koco.pw/htm_data/20/1408/1146604.html
[Rep]折翼天使[SM][全本完],http://cl.koco.pw/htm_data/20/1408/1186193.html
淫唐传 (全六部+番外三篇),http://cl.koco.pw/htm_data/20/1407/1137903.html
雨季三部曲,http://cl.koco.pw/htm_data/20/1407/1147818.html
偷爱（1-327）[全本完],http://cl.koco.pw/htm_data/20/1407/1144968.html
男人四十(1-32)[全本完],http://cl.koco.pw/htm_data/20/1407/1145704.html
纵欲四海(Ⅰ+Ⅱ+Ⅲ全本完结),http://cl.koco.pw/htm_data/20/1405/1085122.html
脂浪斗春,http://cl.koco.pw/htm_data/20/1405/1092602.html
女人生了小孩儿以后+迷奸了酒醉的新娘 图(转),http://cl.koco.pw/htm_data/20/1405/1092795.html
出轨之母[三部83章未删节完整版],http://cl.koco.pw/htm_data/20/1405/1092596.html
弗莱彻太太[24章全],http://cl.koco.pw/htm_data/20/1405/1092762.html
情欲备忘录[25章完结],http://cl.koco.pw/htm_data/20/1405/1092778.html
色间道（全本完结）,http://cl.koco.pw/htm_data/20/1405/1091842.html
我和校花娇妻的淫乱性史[35章全],http://cl.koco.pw/htm_data/20/1405/1092142.html
女友乔琳[１－１０＋外章],http://cl.koco.pw/htm_data/20/1412/1269013.html
绝色神雕[完],http://cl.koco.pw/htm_data/20/1412/1270013.html
现代淫魔故事[完]附下载,http://cl.koco.pw/htm_data/20/1412/1269930.html
陋俗下的贡品[完],http://cl.koco.pw/htm_data/20/1412/1269292.html
横行都市[完],http://cl.koco.pw/htm_data/20/1412/1266061.html
灰色黎明（全）作者：天外飞星,http://cl.koco.pw/htm_data/20/1601/1796122.html
黑帝猎艳记（1-11集全）作者：海上金鰲（黑月）,http://cl.koco.pw/htm_data/20/1601/1794837.html
小梅和我的故事（全35章）作者：arms,http://cl.koco.pw/htm_data/20/1601/1794745.html
圣女妖狐（36章全）作者：不色你报警,http://cl.koco.pw/htm_data/20/1601/1794720.html
修罗都市（全）作者：紫狂,http://cl.koco.pw/htm_data/20/1601/1790750.html
（转）边偷窥边做爱,http://cl.koco.pw/htm_data/20/1710/2718043.html
处女校花遭轮奸,http://cl.koco.pw/htm_data/20/1710/2717695.html
出差改变了娇妻,http://cl.koco.pw/htm_data/20/1710/2717337.html
四十女人如猛虎,http://cl.koco.pw/htm_data/20/1710/2717111.html
雨夜的冲动和惩罚,http://cl.koco.pw/htm_data/20/1710/2717542.html
（转）智取美女老师,http://cl.koco.pw/htm_data/20/1710/2717107.html
出轨的黄蓉(1-8) [完结],http://cl.koco.pw/htm_data/20/1504/1426173.html
黄浊之梦（重口触手系虐文，扩张、产卵等1-10全）作者：cloudcrack,http://cl.koco.pw/htm_data/20/1504/1450617.html
娇娇师娘(与爱同行)[4卷240章],http://cl.koco.pw/htm_data/20/1504/1409733.html
魔物与冒险者(1-25 全本),http://cl.koco.pw/htm_data/20/1504/1410310.html
春丽的劫难之大追踪,http://cl.koco.pw/htm_data/20/1504/1408889.html
情缠日月（全）,http://cl.koco.pw/htm_data/20/1504/1407803.html
职业妇女们的爱和欲（1-20全）,http://cl.koco.pw/htm_data/20/1504/1402949.html
花的儿女,http://cl.koco.pw/htm_data/20/1504/1450150.html
海风阵阵吹,http://cl.koco.pw/htm_data/20/1504/1450132.html
露春红,http://cl.koco.pw/htm_data/20/1502/1351670.html
潜伏北平的间谍母亲(1-21全),http://cl.koco.pw/htm_data/20/1502/1331612.html
绝色佳人茵茵(未删节全本1-10部) [完],http://cl.koco.pw/htm_data/20/1502/1338241.html
古剑淫谭——痴女淫姬今何在:娲皇痴女晴雪篇,http://cl.koco.pw/htm_data/20/1502/1338511.html
魔鬼交易之局诈（1-15全）,http://cl.koco.pw/htm_data/20/1502/1377007.html
骚乱的式[全本],http://cl.koco.pw/htm_data/20/1502/1338642.html
恋语录[全本],http://cl.koco.pw/htm_data/20/1502/1338561.html
魔欲（更新至第四章）,http://cl.koco.pw/htm_data/20/1708/2598937.html
高粱地里的堂嫂,http://cl.koco.pw/htm_data/20/1708/2598810.html
我的淫荡之路(更新至第四章),http://cl.koco.pw/htm_data/20/1708/2598588.html
朋友妈妈的肉缝,http://cl.koco.pw/htm_data/20/1708/2598676.html
雪中悍刀行之姜泥,http://cl.koco.pw/htm_data/20/1708/2597564.html
被盯上的巨乳女孩，小瑄 1-11,http://cl.koco.pw/htm_data/20/1708/2597451.html
知命难料桃花春01-13,http://cl.koco.pw/htm_data/20/1708/2597428.html
私人会所蒙面舞会遇到友妻 [大洋]01-07章4月17日 已完结,http://cl.koco.pw/htm_data/20/1702/2262957.html
合家欢（01-54完）作者：无为,http://cl.koco.pw/htm_data/20/1702/2255682.html
娇妻出租（1-28完结）作者：free3911,http://cl.koco.pw/htm_data/20/1702/2252174.html
猎鹰怀里的水芙蓉（全）,http://cl.koco.pw/htm_data/20/1702/2247724.html
欲海花－銀飾（修改版）（完）作者：lucylaw,http://cl.koco.pw/htm_data/20/1611/2140177.html
血骷髅（更新至59章（完））作者：三世（xf201288）,http://cl.koco.pw/htm_data/20/1611/2128942.html
艳女销魂泪（全本）作者： 张化(喜麟风祥)[完结],http://cl.koco.pw/htm_data/20/1507/1526240.html
离婚后调教(1-20章)[完结],http://cl.koco.pw/htm_data/20/1507/1557206.html
都市凌香录,http://cl.koco.pw/htm_data/20/1507/1555987.html
罪恶之源(未删节珍藏全本) 作者：gubaman[完结],http://cl.koco.pw/htm_data/20/1507/1524640.html
28号女奴,http://cl.koco.pw/htm_data/20/1507/1526995.html
肉瓶儿 （全六章）,http://cl.koco.pw/htm_data/20/1507/1553218.html
魔女之子,http://cl.koco.pw/htm_data/20/1708/2562832.html
爱女雪儿,http://cl.koco.pw/htm_data/20/1708/2562568.html
爱满江城(1-188章),http://cl.koco.pw/htm_data/20/1708/2562559.html
魔法少女无尽繁殖凌辱地狱,http://cl.koco.pw/htm_data/20/1708/2562537.html
寡妇姑姑,http://cl.koco.pw/htm_data/20/1708/2560804.html
寻秦记之嫣然被辱,http://cl.koco.pw/htm_data/20/1708/2561002.html
大学美女的欲与泪,http://cl.koco.pw/htm_data/20/1708/2561290.html
爱的凝结（序―4）,http://cl.koco.pw/htm_data/20/1708/2560825.html
小草懵懵懂懂的第一次,http://cl.koco.pw/htm_data/20/1705/2387400.html
上了公司出纳,http://cl.koco.pw/htm_data/20/1705/2387208.html
叫鸡遇到一个喜欢淫语的妹妹,http://cl.koco.pw/htm_data/20/1705/2387094.html
肉街,http://cl.koco.pw/htm_data/20/1705/2386582.html
与极品少妇的激情驴行,http://cl.koco.pw/htm_data/20/1705/2386975.html
儿子与妈妈爱欲的宣泄,http://cl.koco.pw/htm_data/20/1705/2386135.html
我大学的丝袜女友,http://cl.koco.pw/htm_data/20/1705/2385856.html
我和姐姐干的乱伦故事,http://cl.koco.pw/htm_data/20/1705/2385567.html
朋友妻，美丽骚浪让我骑,http://cl.koco.pw/htm_data/20/1706/2438219.html
［原创］我和我的情人,http://cl.koco.pw/htm_data/20/1706/2437527.html
白素浪荡史 （更新在2、5、15、19、25、26、31、33楼）,http://cl.koco.pw/htm_data/20/1706/2436935.html
上课的时候XXOO同桌女友,http://cl.koco.pw/htm_data/20/1706/2435890.html
邻家妹的一级享受,http://cl.koco.pw/htm_data/20/1706/2434654.html
催眠性奴传（更新在5、13、21楼）更新完成,http://cl.koco.pw/htm_data/20/1706/2434642.html
桃汁 在线更新  更新 第五部 执子之手 9楼,http://cl.koco.pw/htm_data/20/1704/2349406.html
白蛇传之初相逢,http://cl.koco.pw/htm_data/20/1704/2349423.html
深圳.青春.性    （写我自己，也写给在深圳蜗居交合中的男男女女，20170412）,http://cl.koco.pw/htm_data/20/1704/2349359.html
老板娘是我的鸡,http://cl.koco.pw/htm_data/20/1704/2349238.html
健身小姐余婕1-6完结,http://cl.koco.pw/htm_data/20/1704/2349101.html
妈妈把身体输给我,http://cl.koco.pw/htm_data/20/1704/2348895.html
我的支书生涯1-32,http://cl.koco.pw/htm_data/20/1312/998759.html
天亮，天真的亮了吗？（01-15合集）完结,http://cl.koco.pw/htm_data/20/1312/995605.html
猎艳（全篇完）,http://cl.koco.pw/htm_data/20/1312/996645.html
多情人生(全集)－慎入极度色情,http://cl.koco.pw/htm_data/20/1312/1000948.html
熟女护士长的媚肉（超长篇30章全）,http://cl.koco.pw/htm_data/20/1312/1000489.html
少妇的自白之幸福的犯罪（长篇15章全）,http://cl.koco.pw/htm_data/20/1312/1000454.html
书剑恩仇录续（超长篇28章全）,http://cl.koco.pw/htm_data/20/1312/1000440.html
闯王宝藏之谜(全文完),http://cl.koco.pw/htm_data/20/1312/999852.html
接待科的故事,http://cl.koco.pw/htm_data/20/1304/886027.html
嘘，正在春情中,http://cl.koco.pw/htm_data/20/1303/886544.html
官途（162楼起更新至全本）,http://cl.koco.pw/htm_data/20/1303/835330.html
[Rep]画魂[1-350未删节，完本],http://cl.koco.pw/htm_data/20/1303/874900.html
武汉-七零八落之女业务,http://cl.koco.pw/htm_data/20/1302/861744.html
[连载]红楼绮梦（勿回帖）,http://cl.koco.pw/htm_data/20/1302/862686.html
照日天劫（1-12）,http://cl.koco.pw/htm_data/20/1302/862406.html
谈了一个阴森森的女朋友[连载已完结！正文在1、3、5、6、17、18、24、30、31、34、35，非撸慎入！],http://cl.koco.pw/htm_data/20/1302/865068.html
艳遇编年史（第三、四部、五部）完,http://cl.koco.pw/htm_data/20/0803/116306.html
艳乱都市 [未删节共三十五章全书完 ],http://cl.koco.pw/htm_data/20/1404/1055237.html
情撼半生（9楼 ，三部完）,http://cl.koco.pw/htm_data/20/1404/1076077.html
彼岸山庄（33章，28楼，完结）,http://cl.koco.pw/htm_data/20/1404/1076065.html
山麓百货商店（11楼，完结）,http://cl.koco.pw/htm_data/20/1404/1076042.html
美人沟[全本完],http://cl.koco.pw/htm_data/20/1404/1045725.html
人生得意须纵欢[未删节1-700章，全部更新完],http://cl.koco.pw/htm_data/20/1404/1046626.html
真实的红杏(全),http://cl.koco.pw/htm_data/20/0804/124447.html
沙发上的小青(全),http://cl.koco.pw/htm_data/20/0804/124423.html
老婆的两个表妹续集 (完),http://cl.koco.pw/htm_data/20/0804/124265.html
阴阳神功(全),http://cl.koco.pw/htm_data/20/0804/123866.html
在梁山泊的潘金莲(全),http://cl.koco.pw/htm_data/20/0804/123856.html
小青的韵事(全),http://cl.koco.pw/htm_data/20/0804/123824.html
小青的“情人”(全),http://cl.koco.pw/htm_data/20/0804/123822.html
战栗的情人(全),http://cl.koco.pw/htm_data/20/0804/123821.html
天堂般的性爱,http://cl.koco.pw/htm_data/20/0804/122785.html
红楼逐欲[全],http://cl.koco.pw/htm_data/20/1410/1247832.html
[Rep]北京的秘密[长篇连载完毕],http://cl.koco.pw/htm_data/20/1410/1255179.html
艳福风流传[全书完],http://cl.koco.pw/htm_data/20/1410/1261047.html
你坏死了[完],http://cl.koco.pw/htm_data/20/1410/1232296.html
春透海棠,http://cl.koco.pw/htm_data/20/1404/1092096.html
绣榻野史,http://cl.koco.pw/htm_data/20/1404/1092093.html
邪性碧血剑(1-9卷10章),http://cl.koco.pw/htm_data/20/1404/1063115.html
风流传奇[未删节全本768章完],http://cl.koco.pw/htm_data/20/1404/1064155.html
驯服女教师[1-25完结+尾声],http://cl.koco.pw/htm_data/20/1404/1064536.html
村色撩人[珍藏1-111章],http://cl.koco.pw/htm_data/20/1404/1064594.html
美少妇的哀羞[1-79完],http://cl.koco.pw/htm_data/20/1404/1064569.html
真实台中小曼蒂从大尺度旅拍到淫娃（四）睡衣广告陷阱 一个发生在FB 大尺度外拍团二的真实故事,http://cl.koco.pw/htm_data/20/1707/2503485.html
老婆外面有人，我知道后却不想捅破,http://cl.koco.pw/htm_data/20/1707/2502776.html
瑜伽馆里的女大学生,http://cl.koco.pw/htm_data/20/1707/2502237.html
青春里没有返程的旅行,http://cl.koco.pw/htm_data/20/1707/2501764.html
和老婆的闺蜜偷情,http://cl.koco.pw/htm_data/20/1707/2500403.html
淫欲狩猎,http://cl.koco.pw/htm_data/20/1707/2499900.html
良师益母陈玉馨,http://cl.koco.pw/htm_data/20/1707/2499821.html
妈妈，所谓爱情,http://cl.koco.pw/htm_data/20/1707/2499803.html
军训期间撩的处女学姐,http://cl.koco.pw/htm_data/20/1707/2499579.html
人在深圳（1-37）[全本完],http://cl.koco.pw/htm_data/20/1407/1145596.html
蛮村（全两部）[全本完],http://cl.koco.pw/htm_data/20/1407/1140344.html
我的女人们（一至十四篇）[全本完],http://cl.koco.pw/htm_data/20/1407/1140120.html
非欲（全本）第一部1-35章 第二部1-26章,http://cl.koco.pw/htm_data/20/1407/1134587.html
会所男公关：官太太（1-168）[全本完],http://cl.koco.pw/htm_data/20/1407/1143113.html
黑蕾丝系列（十三本合一）[全本完],http://cl.koco.pw/htm_data/20/1407/1137545.html
女皇保卫战[未删节精校版十七集完][可下载],http://cl.koco.pw/htm_data/20/1407/1139893.html
交换系列（1-70）[全文完],http://cl.koco.pw/htm_data/20/1407/1139278.html
恋恋红杏[20章完],http://cl.koco.pw/htm_data/20/1405/1092131.html
甘草江湖录[300章完结],http://cl.koco.pw/htm_data/20/1405/1092024.html
艳奴天香传[共四十章],http://cl.koco.pw/htm_data/20/1405/1091182.html
一棍走天涯（22章，已完结）,http://cl.koco.pw/htm_data/20/1405/1091928.html
都市风月奇谈[长篇480章全书完],http://cl.koco.pw/htm_data/20/1405/1038867.html
处女劫[01-100章],http://cl.koco.pw/htm_data/20/1405/1104615.html
女文工团员最后的下落[100集完整终极收藏版],http://cl.koco.pw/htm_data/20/1405/1091303.html
我在AV的日子[完],http://cl.koco.pw/htm_data/20/1412/1269356.html
凌辱兽[完]附下载,http://cl.koco.pw/htm_data/20/1412/1269319.html
老师太诱爱[完],http://cl.koco.pw/htm_data/20/1412/1269190.html
妻子的情人[完],http://cl.koco.pw/htm_data/20/1412/1268597.html
绝代风流村主任[全书完],http://cl.koco.pw/htm_data/20/1412/1267642.html
时尚女记者[完]附下载,http://cl.koco.pw/htm_data/20/1412/1266273.html
草原的月亮有了心上人（1-15完）已更新完成 作者：huihui1983,http://cl.koco.pw/htm_data/20/1601/1741173.html
女神的诡计（全）作者：鸟人,http://cl.koco.pw/htm_data/20/1601/1789232.html
苍穹之怒（１－４５全）作者：紫狂,http://cl.koco.pw/htm_data/20/1601/1789229.html
圣女修道院（1-26集完）作者：风中啸,http://cl.koco.pw/htm_data/20/1601/1788613.html
[转帖]网络时代的性爱故事[纯文字，慎入]1-25章[完结],http://cl.koco.pw/htm_data/20/1601/1788383.html
乡村如此多娇（1-213章全）,http://cl.koco.pw/htm_data/20/1601/1788020.html
婚礼前的淫乱乐章,http://cl.koco.pw/htm_data/20/1710/2715450.html
我与洗浴场老板娘的往事,http://cl.koco.pw/htm_data/20/1710/2715049.html
成熟的舅妈,http://cl.koco.pw/htm_data/20/1710/2713291.html
我与班主任同居的那5天,http://cl.koco.pw/htm_data/20/1710/2715001.html
电梯里搞邻居少妇,http://cl.koco.pw/htm_data/20/1710/2713059.html
渣男勾引兄弟老婆,http://cl.koco.pw/htm_data/20/1710/2713460.html
中年熟女给我破处,http://cl.koco.pw/htm_data/20/1710/2713285.html
征服女強人经理,http://cl.koco.pw/htm_data/20/1710/2711431.html
风流欧阳克,http://cl.koco.pw/htm_data/20/1710/2711487.html
姐姐的房间（全）作者：老刘,http://cl.koco.pw/htm_data/20/1504/1408282.html
绿色的龙珠世界（1-8章+序章）,http://cl.koco.pw/htm_data/20/1504/1409386.html
国土局局长的家事（1-20全）作者：dasegou,http://cl.koco.pw/htm_data/20/1504/1449333.html
光明（1-11全）作者：月之暗面,http://cl.koco.pw/htm_data/20/1504/1449284.html
返乡记事,http://cl.koco.pw/htm_data/20/1504/1449169.html
Pleasure Hunt,http://cl.koco.pw/htm_data/20/1504/1449074.html
两家人一家亲（1-12章+尾声）,http://cl.koco.pw/htm_data/20/1504/1409120.html
高贵的美妇[1-9章全][更新完成],http://cl.koco.pw/htm_data/20/1504/1408846.html
野趣全集[1-39章未删节精校版][残本补全，更完申精],http://cl.koco.pw/htm_data/20/1504/1407494.html
夏天[全],http://cl.koco.pw/htm_data/20/1502/1334232.html
古剑淫谭-痴女淫姬今何在：千古淫姬红玉篇（完）,http://cl.koco.pw/htm_data/20/1502/1332381.html
父女情（1-3部+续章1-14章）[连载完],http://cl.koco.pw/htm_data/20/1502/1335489.html
淫仙梦镜[完],http://cl.koco.pw/htm_data/20/1502/1373547.html
思无邪作品合集,http://cl.koco.pw/htm_data/20/1502/1333242.html
西游艳记,http://cl.koco.pw/htm_data/20/1502/1325928.html
迷失的娇妻1-18完结,http://cl.koco.pw/htm_data/20/1708/2597414.html
大奶女友暴露纪录1-11,http://cl.koco.pw/htm_data/20/1708/2597405.html
骚妻与前男友的真实故事,http://cl.koco.pw/htm_data/20/1708/2597395.html
初夏之恋,http://cl.koco.pw/htm_data/20/1708/2597259.html
成仁记,http://cl.koco.pw/htm_data/20/1708/2596666.html
我成了父亲与妻子的月老（更新至195（完）+同人结尾（修订01-07完））作者：性与情,http://cl.koco.pw/htm_data/20/1609/2084975.html
绿妻奴[1-21章完结]更新中,http://cl.koco.pw/htm_data/20/1609/2081087.html
弥雅[全文001~379]完,http://cl.koco.pw/htm_data/20/1609/2073002.html
被意外打亂的受孕計畫（1~7）作者：三條魚,http://cl.koco.pw/htm_data/20/1609/2072663.html
宁缺与莫山山（1-10完+番外）作者：huihui1983,http://cl.koco.pw/htm_data/20/1609/2070115.html
情天性海1-123 作者：以性的名义,http://cl.koco.pw/htm_data/20/1609/1072163.html
综漫之无限绿帽（更新至12章（物语世界完结））作者：lss6675127,http://cl.koco.pw/htm_data/20/1609/2062313.html
销魂艳婢（完）,http://cl.koco.pw/htm_data/20/1609/2060126.html
风情谱之风流公关作者：小柔柔 [完结],http://cl.koco.pw/htm_data/20/1507/1553063.html
人妻的圈套,http://cl.koco.pw/htm_data/20/1507/1552621.html
春去春又来(有改编1-20章) 作者:gubaman[完结],http://cl.koco.pw/htm_data/20/1507/1518883.html
穿越三国之爱江山更爱美人[1-213+后记]作者：天柱墨客[完结],http://cl.koco.pw/htm_data/20/1507/1523970.html
佳期如梦(01-10完) 作者:xwzj191969[完结],http://cl.koco.pw/htm_data/20/1507/1550859.html
淫荡女友筱夕(1-13全本+番外篇1-13) 作者：玄素+筱夕[完结],http://cl.koco.pw/htm_data/20/1507/1550845.html
老公的精彩之有妻大家尝 (全+番外篇) 作者：JUNK20[完结],http://cl.koco.pw/htm_data/20/1507/1550361.html
夫妻诊疗室(1-12章) 作者不详[完结],http://cl.koco.pw/htm_data/20/1507/1549511.html
阿兵哥艳遇录,http://cl.koco.pw/htm_data/20/1708/2559880.html
坠向深圈,http://cl.koco.pw/htm_data/20/1708/2559107.html
大亨（01-153完）作者：明王心,http://cl.koco.pw/htm_data/20/1708/2559023.html
异地恋女友在别的男人胯下,http://cl.koco.pw/htm_data/20/1708/2558875.html
北师大女生宿舍的激情时刻,http://cl.koco.pw/htm_data/20/1708/2558750.html
情欲双轨之SM小美女,http://cl.koco.pw/htm_data/20/1708/2556795.html
抉择之母子篇,http://cl.koco.pw/htm_data/20/1705/2385707.html
老婆的小表妹,http://cl.koco.pw/htm_data/20/1705/2385693.html
得不到满足的嫂嫂,http://cl.koco.pw/htm_data/20/1705/2385650.html
一次艳遇记录,http://cl.koco.pw/htm_data/20/1705/2385634.html
公园的电杆下拴着一个赤裸的女孩,http://cl.koco.pw/htm_data/20/1705/2384592.html
淫妻小紫的愚人节／娱人节    作者：sexman321,http://cl.koco.pw/htm_data/20/1704/2349017.html
偷情的销魂蚀骨,http://cl.koco.pw/htm_data/20/1704/2348996.html
对面的少妇老师,http://cl.koco.pw/htm_data/20/1704/2348923.html
下运河风情,http://cl.koco.pw/htm_data/20/1312/999708.html
小天风流史(连载1-18章 完本),http://cl.koco.pw/htm_data/20/1312/999084.html
激情中的平凡,http://cl.koco.pw/htm_data/20/1312/999235.html
今年夏天（全文完）,http://cl.koco.pw/htm_data/20/1312/998803.html
花非花（全文完）,http://cl.koco.pw/htm_data/20/1312/998795.html
还珠同人——颠覆香妃 [长篇连载完成],http://cl.koco.pw/htm_data/20/1302/859210.html
野火烧春[三卷共计334章][完结],http://cl.koco.pw/htm_data/20/1301/856392.html
地狱门[1—8集共64章实体书未删节版全本][已连载完毕],http://cl.koco.pw/htm_data/20/1301/853948.html
倚天神雕 （全本）,http://cl.koco.pw/htm_data/20/1301/851745.html
纵欲返古（1-2部220章）,http://cl.koco.pw/htm_data/20/1301/849334.html
靖康之耻中的韦贤妃      [完],http://cl.koco.pw/htm_data/20/0803/116066.html
金鹰英雄传（目前最全，等待作者更新中）,http://cl.koco.pw/htm_data/20/0803/115368.html
艳遇编年史——第二部甜蜜的拒绝,http://cl.koco.pw/htm_data/20/0803/115268.html
御女心经 ,http://cl.koco.pw/htm_data/20/0803/115194.html
眉姐    [完],http://cl.koco.pw/htm_data/20/0803/115072.html
梦想人生（长篇17章全）　　　　　　　,http://cl.koco.pw/htm_data/20/1404/1044183.html
乡村妇科诊所男医生的工作日志（经典长篇15章全）,http://cl.koco.pw/htm_data/20/1404/1045071.html
我和我老婆的性爱记录（1-15）第17页更新15 更新暂告一个段落,http://cl.koco.pw/htm_data/20/1404/1041862.html
风流师士[完],http://cl.koco.pw/htm_data/20/1404/1042689.html
情妇与野兽（十篇完）,http://cl.koco.pw/htm_data/20/1404/1072418.html
乱伦剧场──正义之狼,http://cl.koco.pw/htm_data/20/0804/122780.html
恶魔的女儿,http://cl.koco.pw/htm_data/20/0804/122775.html
小青的故事,http://cl.koco.pw/htm_data/20/0804/122531.html
大公司的圣姑(全),http://cl.koco.pw/htm_data/20/0804/122491.html
将无人敢亵渎的美女破宫(全),http://cl.koco.pw/htm_data/20/0804/122488.html
里岛艳旅,http://cl.koco.pw/htm_data/20/0804/122485.html
隔墙花,http://cl.koco.pw/htm_data/20/0804/122481.html
英勇朱阿姨,http://cl.koco.pw/htm_data/20/0804/122480.html
情欲之花[完],http://cl.koco.pw/htm_data/20/1410/1252734.html
一步一脚印，男友对我的调教历程1~26完,http://cl.koco.pw/htm_data/20/1410/1224655.html
彩票性缘[已完结],http://cl.koco.pw/htm_data/20/1410/1223884.html
真实往事———我做摄影师那些年的回忆[附图一张],http://cl.koco.pw/htm_data/20/1410/1251810.html
性高潮陷阱[全],http://cl.koco.pw/htm_data/20/1410/1248091.html
[转]在朋友的婚宴上迷奸了酒醉的美丽新娘+之后的报应-__-（附海量照片）,http://cl.koco.pw/htm_data/20/1404/1090675.html
天国（完）,http://cl.koco.pw/htm_data/20/1404/1063360.html
桃色花医（285章完结）,http://cl.koco.pw/htm_data/20/1404/1090299.html
魔欲[非全本1-159章，完],http://cl.koco.pw/htm_data/20/1404/1062973.html
花都少帅[珍藏精校未删全本700章完],http://cl.koco.pw/htm_data/20/1404/1063194.html
真实台中小曼蒂从大尺度旅拍到淫娃（三）暴露夜市 一个发生在FB 大尺度外拍团二的真实故事,http://cl.koco.pw/htm_data/20/1707/2498586.html
公园野战的幸福气氛,http://cl.koco.pw/htm_data/20/1707/2498298.html
妈妈助我升职,http://cl.koco.pw/htm_data/20/1707/2498226.html
公司新来的美女模特,http://cl.koco.pw/htm_data/20/1707/2498069.html
诱惑妈妈是一件需要耐心的技术活,http://cl.koco.pw/htm_data/20/1707/2497858.html
外甥媳妇的内衣内裤,http://cl.koco.pw/htm_data/20/1707/2497380.html
册母为后 作者：雨夜独醉[更新中],http://cl.koco.pw/htm_data/20/1707/2496216.html
前妻也是妻,http://cl.koco.pw/htm_data/20/1707/2496410.html
[原创]淫荡妹妹小茉茉自述（图文）,http://cl.koco.pw/htm_data/20/1707/2495063.html
巨根（1-27）[全本完],http://cl.koco.pw/htm_data/20/1407/1139271.html
山村情事（完）（1-138）,http://cl.koco.pw/htm_data/20/1407/1139195.html
豪门少爷猎艳记 （未删节1-80章）,http://cl.koco.pw/htm_data/20/1407/1136954.html
《权色挣扎：官路》（全本六卷）,http://cl.koco.pw/htm_data/20/1407/1135070.html
高中女友小雯 （1-11完）,http://cl.koco.pw/htm_data/20/1407/1168872.html
妻子的欲望(1-31)[全本完],http://cl.koco.pw/htm_data/20/1407/1137488.html
感受满地月光,http://cl.koco.pw/htm_data/20/1407/1119457.html
狡猾的风水术师[1-47卷完][可下载],http://cl.koco.pw/htm_data/20/1407/1133674.html
仙人下地狱[12集60章完],http://cl.koco.pw/htm_data/20/1407/1133915.html
雪域往事[五部共105章结],http://cl.koco.pw/htm_data/20/1405/1091271.html
禁脔[10章42回全],http://cl.koco.pw/htm_data/20/1405/1091365.html
爱跳肚皮舞的妈妈［原创全］,http://cl.koco.pw/htm_data/20/1405/1091110.html
[Rep]香色女人（长篇）补充更新完整版,http://cl.koco.pw/htm_data/20/1405/1088715.html
琳海雪源[60完整修订版],http://cl.koco.pw/htm_data/20/1405/1090450.html
莫问天机[22章全],http://cl.koco.pw/htm_data/20/1405/1090424.html
少龙外传（1-1151章全本完结）,http://cl.koco.pw/htm_data/20/1405/1090465.html
轮奸女警察[完]附下载,http://cl.koco.pw/htm_data/20/1412/1267788.html
淫妻一族[全书完],http://cl.koco.pw/htm_data/20/1412/1267248.html
神雕风流2[完]附下载,http://cl.koco.pw/htm_data/20/1412/1266919.html
柔情似水之武侠[完],http://cl.koco.pw/htm_data/20/1412/1289068.html
人妻性乐曲[完],http://cl.koco.pw/htm_data/20/1412/1266113.html
大地原忿（1-53全）作者：飞花缚柳,http://cl.koco.pw/htm_data/20/1601/1787946.html
逃出人贩窝（1-24全）作者：飞花缚柳,http://cl.koco.pw/htm_data/20/1601/1787927.html
风流教师Z（第二部1-7集完）作者：独孤寻欢,http://cl.koco.pw/htm_data/20/1601/1787912.html
风流教师Ｚ（第一部1-12集完）作者：独孤寻欢,http://cl.koco.pw/htm_data/20/1601/1787415.html
侠女的悲哀（全+续）作者：蓝眼仙狐,http://cl.koco.pw/htm_data/20/1601/1786375.html
红映残阳（全）作者：紫狂,http://cl.koco.pw/htm_data/20/1601/1786346.html
异域深渊（全本）作者：秦守,http://cl.koco.pw/htm_data/20/1601/1786330.html
（原创）欲望迷情（1-4）,http://cl.koco.pw/htm_data/20/1710/2711561.html
偶遇初中英语老师,http://cl.koco.pw/htm_data/20/1710/2711405.html
船工与船震,http://cl.koco.pw/htm_data/20/1710/2711715.html
自家良田荒不得,http://cl.koco.pw/htm_data/20/1710/2711087.html
绝望的日子,http://cl.koco.pw/htm_data/20/1710/2711262.html
